name,league,position,minutes_played,goals,assists,expected_goals,goals_per90,assists_per90,goals_minus_xg
Óscar Perea,Liga Portugal,F,1020,2,0,2.6773,0.1764705882352941,0.0,-0.6772999999999998
Tomané,Liga Portugal,F,1539,2,1,2.1667,0.11695906432748537,0.05847953216374269,-0.16670000000000007
Diego Duarte,Liga Portugal,F,826,3,0,2.4391,0.3268765133171913,0.0,0.5609000000000002
Nenê,Liga Portugal,F,360,4,1,4.2393,1.0,0.25,-0.23930000000000007
Guilherme Neiva,Liga Portugal,F,526,1,1,1.228,0.17110266159695817,0.17110266159695817,-0.22799999999999998
Roni,Liga Portugal,M,663,0,0,0.1364,0.0,0.0,-0.1364
Pedro Lima,Liga Portugal,M,1235,1,2,1.4307,0.0728744939271255,0.145748987854251,-0.4307000000000001
Babatunde Akinsola,Liga Portugal,M,1787,1,2,1.3202,0.05036373810856184,0.10072747621712368,-0.32020000000000004
Tiago Galletto,Liga Portugal,M,328,0,0,0.0578,0.0,0.0,-0.0578
Gustavo Mendonca,Liga Portugal,M,739,0,0,0.2522,0.0,0.0,-0.2522
Ángel Algobia,Liga Portugal,M,995,1,0,0.6019,0.09045226130653267,0.0,0.3981
Rúben Semedo,Liga Portugal,D,782,0,0,0.1138,0.0,0.0,-0.1138
Cristian Castro,Liga Portugal,D,1625,0,0,0.1552,0.0,0.0,-0.1552
Leonardo Rivas,Liga Portugal,D,885,0,1,0.0894,0.0,0.1016949152542373,-0.0894
Aderllan Santos,Liga Portugal,D,748,0,0,0.3396,0.0,0.0,-0.3396
Paulo Vitor,Liga Portugal,D,741,0,0,0.0217,0.0,0.0,-0.0217
Carlos Ponck,Liga Portugal,D,736,0,0,0.2708,0.0,0.0,-0.2708
Kiki Afonso,Liga Portugal,D,1372,0,0,0.3306,0.0,0.0,-0.3306
Mateus Pivô,Liga Portugal,D,387,0,0,,0.0,0.0,
Guillem Molina,Liga Portugal,D,318,0,0,,0.0,0.0,
Adriel,Liga Portugal,G,720,0,0,0.0484,0.0,0.0,-0.0484
Simão,Liga Portugal,G,990,0,0,,0.0,0.0,
Victor Osimhen,Super Lig,F,1374,11,4,12.2833,0.7205240174672489,0.26200873362445415,-1.2833000000000006
Mauro Icardi,Super Lig,F,1022,13,0,9.7954,1.1448140900195694,0.0,3.2045999999999992
Noa Lang,Super Lig,F,337,0,1,0.7159,0.0,0.26706231454005935,-0.7159
İlkay Gündoğan,Super Lig,M,996,2,3,2.097,0.18072289156626503,0.27108433734939763,-0.09699999999999998
Leroy Sané,Super Lig,M,1736,6,4,5.631,0.3110599078341014,0.2073732718894009,0.3689999999999998
Gabriel Sara,Super Lig,M,1566,5,2,2.0017,0.2873563218390805,0.1149425287356322,2.9983
Barış Alper Yılmaz,Super Lig,M,1661,6,9,6.8452,0.325105358217941,0.4876580373269115,-0.8452000000000002
Yáser Asprilla,Super Lig,M,89,0,0,0.374,0.0,0.0,-0.374
Yunus Akgün,Super Lig,M,1306,5,6,4.1107,0.3445635528330781,0.41347626339969373,0.8893000000000004
Mario Lemina,Super Lig,M,1265,0,0,1.6755,0.0,0.0,-1.6755
Lucas Torreira,Super Lig,M,1707,2,4,0.8627,0.1054481546572935,0.210896309314587,1.1373
Ahmed Kutucu,Super Lig,M,84,0,1,0.3298,0.0,1.0714285714285714,-0.3298
Renato Nhaga,Super Lig,M,32,0,0,,0.0,0.0,
Gökdeniz Gürpüz,Super Lig,M,1,0,0,0.0929,0.0,0.0,-0.0929
Sacha Boey,Super Lig,D,278,1,0,0.2633,0.32374100719424465,0.0,0.7367
Davinson Sánchez,Super Lig,D,1704,1,0,0.9795,0.0528169014084507,0.0,0.020499999999999963
Wilfried Singo,Super Lig,D,555,0,1,0.3195,0.0,0.16216216216216217,-0.3195
Roland Sallai,Super Lig,D,1762,1,3,1.7097,0.0510783200908059,0.1532349602724177,-0.7097
Ismail Jakobs,Super Lig,D,806,0,0,0.1601,0.0,0.0,-0.1601
Abdülkerim Bardakcı,Super Lig,D,2022,0,1,1.0029,0.0,0.044510385756676554,-1.0029
Eren Elmalı,Super Lig,D,1203,3,0,1.2003,0.22443890274314213,0.0,1.7997
Kaan Ayhan,Super Lig,D,295,0,0,0.2782,0.0,0.0,-0.2782
Metehan Baltacı,Super Lig,D,24,0,0,,0.0,0.0,
Arda Ünyay,Super Lig,D,131,0,0,0.0581,0.0,0.0,-0.0581
Uğurcan Çakır,Super Lig,G,1980,0,0,,0.0,0.0,
Günay Güvenç,Super Lig,G,630,0,0,,0.0,0.0,
Kerem Aktürkoğlu,Super Lig,F,1354,4,4,2.625,0.2658788774002954,0.2658788774002954,1.375
Dorgeles Nene,Super Lig,F,1043,5,3,3.3689,0.4314477468839885,0.2588686481303931,1.6311
Sidiki Cherif,Super Lig,F,229,2,0,0.7952,0.7860262008733624,0.0,1.2048
N'Golo Kanté,Super Lig,M,349,0,0,0.2236,0.0,0.0,-0.2236
Marco Asensio,Super Lig,M,1723,11,10,5.3104,0.5745792222867092,0.522344747533372,5.6896
Anderson Talisca,Super Lig,M,1460,13,3,11.7086,0.8013698630136986,0.18493150684931506,1.2913999999999994
Fred,Super Lig,M,1075,0,2,1.9723,0.0,0.16744186046511628,-1.9723
Edson Álvarez,Super Lig,M,767,0,1,0.7075,0.0,0.11734028683181225,-0.7075
Mattéo Guendouzi,Super Lig,M,719,1,0,0.3212,0.12517385257301808,0.0,0.6788000000000001
Oğuz Aydın,Super Lig,M,482,0,1,0.5332,0.0,0.18672199170124482,-0.5332
İsmail Yüksek,Super Lig,M,1465,1,1,1.3133,0.06143344709897611,0.06143344709897611,-0.3132999999999999
Anthony Musaba,Super Lig,M,1545,5,3,5.8986,0.29126213592233013,0.17475728155339806,-0.8986000000000001
Milan Škriniar,Super Lig,D,1800,2,0,0.9596,0.1,0.0,1.0404
Nélson Semedo,Super Lig,D,1427,1,2,0.2334,0.06306937631394534,0.12613875262789068,0.7666
Çağlar Söyüncü,Super Lig,D,457,0,1,0.1614,0.0,0.19693654266958424,-0.1614
Archie Brown,Super Lig,D,999,2,1,1.4648,0.18018018018018017,0.09009009009009009,0.5351999999999999
Jayden Oosterwolde,Super Lig,D,1951,0,0,1.3702,0.0,0.0,-1.3702
Mert Müldür,Super Lig,D,1009,1,1,1.1012,0.08919722497522299,0.08919722497522299,-0.10119999999999996
Levent Mercan,Super Lig,D,839,0,3,0.2291,0.0,0.3218116805721096,-0.2291
Yiğit Efe Demir,Super Lig,D,402,0,0,0.3562,0.0,0.0,-0.3562
Ederson,Super Lig,G,1710,0,0,,0.0,0.0,
Mert Günok,Super Lig,G,720,0,0,,0.0,0.0,
Tarık Çetin,Super Lig,G,180,0,0,,0.0,0.0,
Paul Onuachu,Super Lig,F,1794,18,2,12.7092,0.9030100334448161,0.10033444816053512,5.290800000000001
Felipe Augusto,Super Lig,F,1562,10,0,4.7001,0.5761843790012804,0.0,5.2999
Umut Nayir,Super Lig,F,1760,8,2,6.3821,0.40909090909090906,0.10227272727272727,1.6178999999999997
Christ Inao Oulaï,Super Lig,M,1375,2,4,0.9832,0.1309090909090909,0.2618181818181818,1.0168
Ernest Muçi,Super Lig,M,1400,10,3,6.9538,0.6428571428571428,0.19285714285714287,3.0462
Benjamin Bouchouari,Super Lig,M,301,0,0,0.149,0.0,0.0,-0.149
Ozan Tufan,Super Lig,M,634,0,2,0.1381,0.0,0.28391167192429023,-0.1381
Oleksandr Zubkov,Super Lig,M,1568,3,4,3.0538,0.1721938775510204,0.22959183673469385,-0.05379999999999985
Edin Višća,Super Lig,M,188,0,0,0.3478,0.0,0.0,-0.3478
Anthony Nwakaeme,Super Lig,M,147,0,1,0.1339,0.0,0.6122448979591837,-0.1339
Okay Yokuşlu,Super Lig,M,873,1,0,0.3309,0.10309278350515465,0.0,0.6691
Mathias Løvik,Super Lig,M,362,0,1,0.0074,0.0,0.24861878453038672,-0.0074
Tim Jabol-Folcarelli,Super Lig,M,1790,0,3,0.7903,0.0,0.15083798882681565,-0.7903
Boran Başkan,Super Lig,M,1,0,0,,0.0,0.0,
Stefan Savić,Super Lig,D,1217,1,1,0.7621,0.07395234182415776,0.07395234182415776,0.2379
Arseniy Batagov,Super Lig,D,2025,0,2,0.9654,0.0,0.08888888888888889,-0.9654
Chibuike Nwaiwu,Super Lig,D,589,2,1,0.8702,0.30560271646859083,0.15280135823429541,1.1298
Mustafa Eskihellaç,Super Lig,D,1739,0,3,1.2239,0.0,0.15526164462334674,-1.2239
Wagner Pina,Super Lig,D,1768,0,3,0.2724,0.0,0.15271493212669685,-0.2724
Salih Malkoçoğlu,Super Lig,D,33,0,0,,0.0,0.0,
André Onana,Super Lig,G,1800,0,1,,0.0,0.05,
El Bilal Touré,Super Lig,F,1274,5,4,5.8556,0.3532182103610675,0.282574568288854,-0.8555999999999999
Hyeon-gyu Oh,Super Lig,F,445,3,1,1.6091,0.6067415730337079,0.20224719101123598,1.3909
Cengiz Ünder,Super Lig,F,862,5,2,4.5035,0.5220417633410672,0.2088167053364269,0.49650000000000016
Mustafa Hekimoğlu,Super Lig,F,265,1,0,1.2656,0.33962264150943394,0.0,-0.26560000000000006
Jota Silva,Super Lig,F,352,2,0,1.502,0.5113636363636364,0.0,0.498
Devrim Şahin,Super Lig,F,164,0,0,0.174,0.0,0.0,-0.174
Orkun Kökçü,Super Lig,M,1778,4,5,4.7443,0.20247469066366705,0.25309336332958376,-0.7443
Wilfred Ndidi,Super Lig,M,1578,2,0,1.9941,0.11406844106463877,0.0,0.005900000000000016
Junior Olaitan,Super Lig,M,1355,3,0,4.6417,0.1992619926199262,0.0,-1.6417000000000002
Kristjan Asllani,Super Lig,M,314,0,1,0.3708,0.0,0.28662420382165604,-0.3708
Milot Rashica,Super Lig,M,855,1,3,1.2243,0.10526315789473685,0.3157894736842105,-0.22429999999999994
Václav Černý,Super Lig,M,1602,4,8,6.2132,0.2247191011235955,0.449438202247191,-2.2131999999999996
Salih Uçan,Super Lig,M,437,0,0,0.4938,0.0,0.0,-0.4938
Kartal Kayra Yılmaz,Super Lig,M,468,0,1,0.194,0.0,0.19230769230769232,-0.194
Amir Murillo,Super Lig,D,372,1,0,0.1733,0.24193548387096775,0.0,0.8267
Emmanuel Agbadou,Super Lig,D,450,1,1,0.2352,0.2,0.2,0.7648
Tiago Djaló,Super Lig,D,1120,1,0,0.8321,0.08035714285714285,0.0,0.16790000000000005
Emirhan Topçu,Super Lig,D,1477,1,0,0.6957,0.060934326337169935,0.0,0.3043
Rıdvan Yılmaz,Super Lig,D,1445,0,0,0.775,0.0,0.0,-0.775
Necip Uysal,Super Lig,D,81,0,0,,0.0,0.0,
Felix Uduokhai,Super Lig,D,764,0,0,0.2234,0.0,0.0,-0.2234
Taylan Bulut,Super Lig,D,274,0,0,0.1014,0.0,0.0,-0.1014
Gökhan Sazdağı,Super Lig,D,1530,0,0,0.2245,0.0,0.0,-0.2245
Ersin Destanoğlu,Super Lig,G,1530,0,0,,0.0,0.0,
Eldor Shomurodov,Super Lig,F,2196,16,4,11.2707,0.6557377049180327,0.16393442622950818,4.7293
Bertuğ Yıldırım,Super Lig,F,179,5,0,1.9024,2.513966480446927,0.0,3.0976
Davie Selke,Super Lig,F,854,7,0,4.6391,0.7377049180327869,0.0,2.3609
Nuno Da Costa,Super Lig,F,811,3,1,3.3512,0.33292231812577067,0.11097410604192355,-0.35119999999999996
Ivan Brnić,Super Lig,F,564,4,1,1.4075,0.6382978723404256,0.1595744680851064,2.5925000000000002
Abbosbek Fayzullaev,Super Lig,M,1006,2,2,3.7856,0.17892644135188865,0.17892644135188865,-1.7856
Amine Harit,Super Lig,M,1099,1,3,1.695,0.0818926296633303,0.2456778889899909,-0.6950000000000001
Jakub Kałuziński,Super Lig,M,514,0,1,0.358,0.0,0.17509727626459143,-0.358
Olivier Kemen,Super Lig,M,1488,0,3,2.2034,0.0,0.1814516129032258,-2.2034
Miguel Crespo,Super Lig,M,886,0,5,1.3481,0.0,0.5079006772009029,-1.3481
Yusuf Sarı,Super Lig,M,862,0,3,1.3832,0.0,0.31322505800464034,-1.3832
Berat Ayberk Özdemir,Super Lig,M,924,0,0,0.4616,0.0,0.0,-0.4616
Umut Güneş,Super Lig,M,1503,1,0,0.7749,0.059880239520958084,0.0,0.22509999999999997
Onur Ergün,Super Lig,M,278,0,1,0.2406,0.0,0.32374100719424465,-0.2406
Kazımcan Karataş,Super Lig,D,577,0,1,0.1053,0.0,0.1559792027729636,-0.1053
Jerome Opoku,Super Lig,D,2065,0,1,1.1296,0.0,0.043583535108958835,-1.1296
Christopher Operi,Super Lig,D,1675,0,4,0.3421,0.0,0.21492537313432836,-0.3421
Festy Ebosele,Super Lig,D,639,0,0,0.0364,0.0,0.0,-0.0364
Onur Bulut,Super Lig,D,736,0,1,0.0923,0.0,0.12228260869565218,-0.0923
Léo Duarte,Super Lig,D,1620,0,1,0.558,0.0,0.05555555555555555,-0.558
Ousseynou Ba,Super Lig,D,824,0,0,0.2047,0.0,0.0,-0.2047
Hamza Güreler,Super Lig,D,126,0,0,,0.0,0.0,
Ömer Ali Şahiner,Super Lig,D,1238,2,0,1.1937,0.14539579967689822,0.0,0.8063
Muhammed Şengezer,Super Lig,G,2160,0,1,,0.0,0.04166666666666667,
Juan Santos da Silva,Super Lig,F,1855,6,3,6.332,0.29110512129380056,0.14555256064690028,-0.33199999999999985
Janderson,Super Lig,F,1890,4,3,6.2213,0.1904761904761905,0.14285714285714285,-2.2213000000000003
Guilherme Luiz,Super Lig,F,171,0,0,0.071,0.0,0.0,-0.071
Jeh,Super Lig,F,192,0,0,1.012,0.0,0.0,-1.012
Novatus Miroshi,Super Lig,M,1535,1,1,1.6009,0.05863192182410424,0.05863192182410424,-0.6009
Filip Krastev,Super Lig,M,285,0,0,0.3758,0.0,0.0,-0.3758
Amine Cherni,Super Lig,M,2200,0,4,0.3966,0.0,0.16363636363636364,-0.3966
Anthony Junior Dennis,Super Lig,M,1856,3,0,0.9536,0.14547413793103448,0.0,2.0464
Arda Kurtulan,Super Lig,M,1735,3,1,1.7932,0.15561959654178675,0.05187319884726225,1.2068
Alexis Antunes,Super Lig,M,201,1,0,0.1656,0.44776119402985076,0.0,0.8344
Efkan Bekiroğlu,Super Lig,M,868,3,2,2.0382,0.3110599078341014,0.2073732718894009,0.9618000000000002
Musah Mohammed,Super Lig,M,73,0,0,0.0391,0.0,0.0,-0.0391
İsmail Köybaşı,Super Lig,M,78,0,0,0.0415,0.0,0.0,-0.0415
Ogün Bayrak,Super Lig,M,453,0,1,0.1309,0.0,0.1986754966887417,-0.1309
Malcom Bokele,Super Lig,D,1930,1,0,0.5534,0.046632124352331605,0.0,0.4466
Héliton,Super Lig,D,2160,0,1,2.1916,0.0,0.04166666666666667,-2.1916
Taha Altıkardeş,Super Lig,D,1114,1,0,0.4821,0.08078994614003591,0.0,0.5179
Allan,Super Lig,D,1178,0,1,1.0727,0.0,0.07640067911714771,-1.0727
Uğur Kaan Yıldız,Super Lig,D,47,0,0,,0.0,0.0,
Furkan Bayır,Super Lig,D,351,0,0,0.0402,0.0,0.0,-0.0402
Mateusz Lis,Super Lig,G,2250,0,0,,0.0,0.0,
Cherif Ndiaye,Super Lig,F,1043,4,1,4.442,0.3451581975071908,0.0862895493767977,-0.44200000000000017
Marius Mouandilmadji,Super Lig,F,1341,5,0,5.53,0.33557046979865773,0.0,-0.5300000000000002
Elayis Tavsan,Super Lig,F,376,0,0,1.0243,0.0,0.0,-1.0243
Ebrima Ceesay,Super Lig,F,8,0,0,,0.0,0.0,
Tahsin Bülbül ,Super Lig,F,83,0,0,0.0199,0.0,0.0,-0.0199
Olivier Ntcham,Super Lig,M,1240,1,0,2.0819,0.07258064516129033,0.0,-1.0819
Carlo Holse,Super Lig,M,1888,5,2,4.6941,0.23834745762711862,0.09533898305084745,0.3059000000000003
Afonso Sousa,Super Lig,M,119,0,0,0.193,0.0,0.0,-0.193
Antoine Makoumbou,Super Lig,M,1574,0,1,0.452,0.0,0.05717916137229988,-0.452
Tanguy Coulibaly,Super Lig,M,305,0,0,0.6025,0.0,0.0,-0.6025
Jaures Assoumou,Super Lig,M,368,1,0,0.6444,0.24456521739130435,0.0,0.3556
Emre Kılınç,Super Lig,M,913,1,2,1.6663,0.09857612267250822,0.19715224534501644,-0.6662999999999999
Celil Yüksel,Super Lig,M,1064,0,1,0.4892,0.0,0.08458646616541353,-0.4892
Yalçın Kayan,Super Lig,M,1207,0,3,2.0685,0.0,0.22369511184755594,-2.0685
Josafat Mendes,Super Lig,D,758,0,0,0.2551,0.0,0.0,-0.2551
Rick Van Drongelen,Super Lig,D,2160,2,0,1.6615,0.08333333333333334,0.0,0.3385
Ľubomír Šatka,Super Lig,D,1792,0,1,0.1748,0.0,0.05022321428571428,-0.1748
Toni Borevković,Super Lig,D,699,1,0,0.6322,0.12875536480686695,0.0,0.3678
Zeki Yavru,Super Lig,D,1715,0,1,0.2877,0.0,0.052478134110787174,-0.2877
Logi Tomasson,Super Lig,D,1725,0,3,0.743,0.0,0.1565217391304348,-0.743
Yunus Emre Çift,Super Lig,D,533,0,0,0.0563,0.0,0.0,-0.0563
Ali Diabaté,Super Lig,D,104,0,0,0.095,0.0,0.0,-0.095
Soner Gönül,Super Lig,D,572,0,0,0.1296,0.0,0.0,-0.1296
İrfan Can Eğribayat,Super Lig,G,360,0,0,,0.0,0.0,
Okan Kocuk,Super Lig,G,2160,0,0,,0.0,0.0,
Frantzdy Pierrot,Super Lig,F,63,0,0,0.043,0.0,0.0,-0.043
Ali Sowe,Super Lig,F,1669,3,3,9.283,0.16177351707609347,0.16177351707609347,-6.2829999999999995
Halil Dervişoğlu,Super Lig,F,622,1,0,1.2588,0.14469453376205788,0.0,-0.2587999999999999
Adedire Mebude,Super Lig,F,325,1,2,0.9991,0.27692307692307694,0.5538461538461539,0.0009000000000000119
Emrecan Bulut,Super Lig,F,545,1,2,0.7593,0.1651376146788991,0.3302752293577982,0.24070000000000003
Valentin Mihăilă,Super Lig,M,670,5,1,1.6555,0.6716417910447761,0.13432835820895522,3.3445
Loide Augusto,Super Lig,M,694,0,2,0.8741,0.0,0.25936599423631124,-0.8741
Qazim Laci,Super Lig,M,1991,4,6,4.0552,0.18081366147664493,0.27122049221496736,-0.05520000000000014
Ibrahim Olawoyin,Super Lig,M,1378,1,1,0.7911,0.06531204644412192,0.06531204644412192,0.20889999999999997
Taylan Antalyalı,Super Lig,M,642,0,0,0.2382,0.0,0.0,-0.2382
Giannis Papanikolaou,Super Lig,M,1597,1,0,2.2525,0.056355666875391355,0.0,-1.2525
Muhamed Buljubašić,Super Lig,M,760,0,0,0.4297,0.0,0.0,-0.4297
Altin Zeqiri,Super Lig,M,695,1,0,1.437,0.12949640287769784,0.0,-0.43700000000000006
Mithat Pala,Super Lig,M,1143,2,0,0.8928,0.15748031496062992,0.0,1.1072
Husniddin Alikulov,Super Lig,D,427,0,0,0.1318,0.0,0.0,-0.1318
Samet Akaydın,Super Lig,D,2058,3,1,1.3669,0.13119533527696792,0.043731778425655975,1.6331
Modibo Sagnan,Super Lig,D,940,0,0,0.2147,0.0,0.0,-0.2147
Attila Mocsi,Super Lig,D,1168,1,0,0.876,0.07705479452054795,0.0,0.124
Emir Ortakaya,Super Lig,D,728,0,0,0.1774,0.0,0.0,-0.1774
Taha Şahin,Super Lig,D,1655,1,0,0.4677,0.054380664652567974,0.0,0.5323
Casper Højer,Super Lig,D,2120,0,0,0.275,0.0,0.0,-0.275
Yahia Fofana,Super Lig,G,1620,0,0,,0.0,0.0,
Erdem Canpolat,Super Lig,G,630,0,0,,0.0,0.0,
Bruno Petković,Super Lig,F,1311,6,0,5.2518,0.41189931350114417,0.0,0.7481999999999998
Serdar Dursun,Super Lig,F,884,3,1,3.5131,0.3054298642533937,0.10180995475113123,-0.5131000000000001
Can Keleş,Super Lig,F,665,0,1,0.582,0.0,0.13533834586466167,-0.582
Daniel Agyei,Super Lig,F,1284,4,0,2.2218,0.2803738317757009,0.0,1.7782
Ahmet Sağat,Super Lig,F,1,0,0,,0.0,0.0,
Furkan Gedik,Super Lig,F,33,0,0,,0.0,0.0,
Karol Linetty,Super Lig,M,1343,0,2,1.7636,0.0,0.1340282948622487,-1.7636
Show,Super Lig,M,1620,0,0,0.4688,0.0,0.0,-0.4688
Joseph Nonge,Super Lig,M,715,0,0,0.2188,0.0,0.0,-0.2188
Mahamadou Susoho,Super Lig,M,36,0,0,,0.0,0.0,
Habib Keita,Super Lig,M,1284,1,2,0.3452,0.07009345794392523,0.14018691588785046,0.6548
Darko Churlinov,Super Lig,M,719,0,3,0.9908,0.0,0.37552155771905427,-0.9908
Tayfur Bingöl,Super Lig,M,1639,5,1,3.8488,0.2745576571079927,0.05491153142159853,1.1511999999999998
Rigoberto Rivas,Super Lig,M,639,1,1,1.1284,0.14084507042253522,0.14084507042253522,-0.12840000000000007
Samet Yalçın,Super Lig,M,261,0,0,0.1869,0.0,0.0,-0.1869
Mateusz Wieteska,Super Lig,D,22,0,0,,0.0,0.0,
Botond Balogh,Super Lig,D,1465,0,0,0.3779,0.0,0.0,-0.3779
Hrvoje Smolčić,Super Lig,D,1419,1,1,0.7747,0.06342494714587738,0.06342494714587738,0.22529999999999994
Massadio Haïdara,Super Lig,D,1304,0,1,0.4778,0.0,0.06901840490797546,-0.4778
Anfernee Dijksteel,Super Lig,D,1787,0,0,0.149,0.0,0.0,-0.149
Ahmet Oğuz,Super Lig,D,1462,0,2,0.1003,0.0,0.12311901504787962,-0.1003
Muharrem Cinan,Super Lig,D,349,0,0,0.1875,0.0,0.0,-0.1875
Aleksandar Jovanović,Super Lig,G,1575,0,0,,0.0,0.0,
Gökhan Değirmenci,Super Lig,G,585,0,0,,0.0,0.0,
Mohamed Bayo,Super Lig,F,1632,10,2,9.6266,0.5514705882352942,0.11029411764705882,0.3734000000000002
Denis Drăguş,Super Lig,F,1130,0,1,1.9321,0.0,0.07964601769911504,-1.9321
Christophe Lungoyi,Super Lig,F,1264,2,2,2.1837,0.14240506329113925,0.14240506329113925,-0.18369999999999997
Ali Osman Kalın,Super Lig,F,34,0,0,0.0315,0.0,0.0,-0.0315
Muhammet Akmelek,Super Lig,F,12,0,0,,0.0,0.0,
Kacper Kozłowski,Super Lig,M,1854,4,1,3.279,0.19417475728155337,0.04854368932038834,0.7210000000000001
Alexandru Maxim,Super Lig,M,1915,4,7,4.281,0.18798955613577023,0.3289817232375979,-0.2809999999999997
Deian Sorescu,Super Lig,M,1107,2,1,2.755,0.16260162601626016,0.08130081300813008,-0.7549999999999999
Drissa Camara,Super Lig,M,1272,2,6,3.0823,0.14150943396226415,0.4245283018867924,-1.0823
Yusuf Kabadayi,Super Lig,M,473,1,0,1.0912,0.19027484143763215,0.0,-0.09119999999999995
Karamba Gassama,Super Lig,M,346,0,1,0.4487,0.0,0.26011560693641617,-0.4487
Victor Ntino-Emo Gidado,Super Lig,M,77,0,0,0.0196,0.0,0.0,-0.0196
Melih Kabasakal,Super Lig,M,1235,1,1,0.1432,0.0728744939271255,0.0728744939271255,0.8568
Ogün Özçiçek,Super Lig,M,1072,0,0,0.039,0.0,0.0,-0.039
Tayyip Talha Sanuç,Super Lig,D,1066,0,0,0.4682,0.0,0.0,-0.4682
Nihad Mujakić,Super Lig,D,1935,0,1,0.0213,0.0,0.046511627906976744,-0.0213
Luis Pérez,Super Lig,D,1314,0,1,0.1409,0.0,0.0684931506849315,-0.1409
Kévin Rodrigues,Super Lig,D,1825,2,1,0.6554,0.09863013698630137,0.049315068493150684,1.3446
Myenty Abena,Super Lig,D,1191,1,0,1.3378,0.07556675062972291,0.0,-0.3378000000000001
Nazım Sangaré,Super Lig,D,605,0,0,0.0587,0.0,0.0,-0.0587
Arda Kızıldağ,Super Lig,D,1321,1,0,0.8406,0.06813020439061317,0.0,0.1594
Salem M'Bakata,Super Lig,D,35,0,0,,0.0,0.0,
Mustafa Burak Bozan,Super Lig,G,874,0,1,,0.0,0.10297482837528604,
Zafer Görgen,Super Lig,G,1350,0,0,,0.0,0.0,
Meschack Elia,Super Lig,F,458,0,0,0.3929,0.0,0.0,-0.3929
Steve Mounié,Super Lig,F,402,2,0,2.9465,0.44776119402985076,0.0,-0.9464999999999999
Ui-Jo Hwang,Super Lig,F,1636,3,5,2.6593,0.16503667481662593,0.27506112469437655,0.3407
Güven Yalçın,Super Lig,F,646,6,0,2.7877,0.8359133126934984,0.0,3.2123
Ibrahim Kaya,Super Lig,F,824,2,0,1.9861,0.21844660194174756,0.0,0.013900000000000023
Ianis Hagi,Super Lig,M,1099,2,2,1.7766,0.1637852593266606,0.1637852593266606,0.22340000000000004
Maestro,Super Lig,M,1125,1,1,0.7909,0.08,0.08,0.20909999999999995
Florent Hadergjonaj,Super Lig,M,1402,4,5,1.9526,0.25677603423680456,0.3209700427960057,2.0474
Gaius Makouta,Super Lig,M,1969,1,0,1.2725,0.0457084814626714,0.0,-0.27249999999999996
Ruan,Super Lig,M,1525,1,0,1.4693,0.05901639344262295,0.0,-0.46930000000000005
Yusuf Özdemir,Super Lig,M,908,1,1,1.534,0.09911894273127754,0.09911894273127754,-0.534
Efecan Karaca,Super Lig,M,418,0,0,,0.0,0.0,
Nicolas Janvier,Super Lig,M,830,0,0,0.3621,0.0,0.0,-0.3621
İzzet Çelik,Super Lig,M,103,0,0,0.0595,0.0,0.0,-0.0595
Enes Keskin,Super Lig,M,405,0,1,0.3813,0.0,0.2222222222222222,-0.3813
Ümit Akdağ,Super Lig,D,1972,1,2,1.0433,0.04563894523326572,0.09127789046653144,-0.043299999999999894
Fidan Aliti,Super Lig,D,1954,0,0,0.1804,0.0,0.0,-0.1804
Bruno Viana,Super Lig,D,194,0,0,0.031,0.0,0.0,-0.031
Nuno Lima,Super Lig,D,2016,0,0,0.6919,0.0,0.0,-0.6919
Fatih Aksoy,Super Lig,D,598,0,0,0.435,0.0,0.0,-0.435
Baran Mogultay,Super Lig,D,56,0,0,,0.0,0.0,
Batuhan Yavuz,Super Lig,D,1,0,0,,0.0,0.0,
Paulo Victor,Super Lig,G,360,0,0,,0.0,0.0,
Ertuğrul Taşkıran,Super Lig,G,1800,0,0,,0.0,0.0,
Sekou Koita,Super Lig,F,1241,6,0,4.0166,0.43513295729250606,0.0,1.9833999999999996
M'Baye Niang,Super Lig,F,1319,3,2,4.6109,0.2047005307050796,0.13646702047005307,-1.6109
Henry Onyekuru,Super Lig,F,192,0,0,0.7884,0.0,0.0,-0.7884
Cihan Çanak,Super Lig,F,191,0,0,0.1189,0.0,0.0,-0.1189
Ayaz Özcan,Super Lig,F,29,0,0,0.2314,0.0,0.0,-0.2314
Adama Malouda Traoré,Super Lig,M,451,0,0,0.5879,0.0,0.0,-0.5879
Franco Tongya,Super Lig,M,1542,3,2,2.4555,0.17509727626459143,0.11673151750972763,0.5445000000000002
Oghenekaro Etebo,Super Lig,M,42,0,0,,0.0,0.0,
Tom Dele-Bashiru,Super Lig,M,1638,0,1,0.3292,0.0,0.054945054945054944,-0.3292
Göktan Gürpüz,Super Lig,M,1573,0,5,1.8651,0.0,0.28607755880483154,-1.8651
Dal Varešanović,Super Lig,M,268,1,0,0.948,0.33582089552238803,0.0,0.052000000000000046
Moussa Kyabou,Super Lig,M,147,0,0,,0.0,0.0,
Metehan Mimaroğlu,Super Lig,M,1343,4,2,2.6256,0.2680565897244974,0.1340282948622487,1.3744
Oğulcan Ülgün,Super Lig,M,1254,4,2,1.6115,0.28708133971291866,0.14354066985645933,2.3885
Samed Onur,Super Lig,M,397,0,1,0.1345,0.0,0.22670025188916876,-0.1345
Pedro Pereira,Super Lig,D,1980,0,1,0.4034,0.0,0.045454545454545456,-0.4034
Dimitris Goutas,Super Lig,D,2097,2,0,1.8952,0.08583690987124463,0.0,0.1048
